topic,score,sentence,split,sentence_id,sentence_name,video_id,video_name,start,end,word_count,matches
UNDERSTANDING,87,"Again, rising and falling.",train,ED0DdlXJMFQ_6,ED0DdlXJMFQ_6-8-rgb_front,ED0DdlXJMFQ,ED0DdlXJMFQ-8-rgb_front,33.58,35.34,4,again
UNDERSTANDING,87,"Again, so many variations.",validation,11JT4jRNI-o_1,11JT4jRNI-o_1-2-rgb_front,11JT4jRNI-o,11JT4jRNI-o-2-rgb_front,3.59,5.27,4,again
UNDERSTANDING,87,Good; try it again.,train,DE8YkWRpvYA_9,DE8YkWRpvYA_9-5-rgb_front,DE8YkWRpvYA,DE8YkWRpvYA-5-rgb_front,59.71,61.32,4,again
UNDERSTANDING,87,Keep it going again.,train,EdJgTx0iFeE_26,EdJgTx0iFeE_26-5-rgb_front,EdJgTx0iFeE,EdJgTx0iFeE-5-rgb_front,104.5,106.03,4,again
UNDERSTANDING,87,Let's do it again.,train,3RqJnxOWNyM_17,3RqJnxOWNyM_17-8-rgb_front,3RqJnxOWNyM,3RqJnxOWNyM-8-rgb_front,104.18,107.35,4,again
UNDERSTANDING,87,Let's do that again.,train,FGfPccy3juw_6,FGfPccy3juw_6-5-rgb_front,FGfPccy3juw,FGfPccy3juw-5-rgb_front,49.34,50.22,4,again
UNDERSTANDING,87,Let's try it again.,train,-eaisNdrTS4_13,-eaisNdrTS4_13-5-rgb_front,-eaisNdrTS4,-eaisNdrTS4-5-rgb_front,41.11,41.99,4,again
UNDERSTANDING,87,Let's try that again.,train,1nX2jOEHvmQ_7,1nX2jOEHvmQ_7-11-rgb_front,1nX2jOEHvmQ,1nX2jOEHvmQ-11-rgb_front,33.71,34.39,4,again
UNDERSTANDING,87,Many people don't understand.,test,G3EE6yhl1vk_2,G3EE6yhl1vk_2-5-rgb_front,G3EE6yhl1vk,G3EE6yhl1vk-5-rgb_front,13.39,14.73,4,understand
UNDERSTANDING,87,Never go there again.,train,2-zlrJXlOGA_15,2-zlrJXlOGA_15-8-rgb_front,2-zlrJXlOGA,2-zlrJXlOGA-8-rgb_front,94.29,95.17,4,again
UNDERSTANDING,87,So again from here.,train,-Db1NJJFmVI_25,-Db1NJJFmVI_25-8-rgb_front,-Db1NJJFmVI,-Db1NJJFmVI-8-rgb_front,65.27,65.76,4,again
UNDERSTANDING,87,This is John again.,train,fsfTrRxuJ-c_1,fsfTrRxuJ-c_1-5-rgb_front,fsfTrRxuJ-c,fsfTrRxuJ-c-5-rgb_front,3.52,4.17,4,again
UNDERSTANDING,87,"Try it again, Nick.",train,1ei1kVTw23A_20,1ei1kVTw23A_20-8-rgb_front,1ei1kVTw23A,1ei1kVTw23A-8-rgb_front,118.42,119.01,4,again
UNDERSTANDING,87,"Again, it's the wooden variety.",train,2i72vxkUJAs_1,2i72vxkUJAs_1-5-rgb_front,2i72vxkUJAs,2i72vxkUJAs-5-rgb_front,7.41,9.24,5,again
UNDERSTANDING,87,"Again, not many of them.",train,204pffNcQbc_5,204pffNcQbc_5-8-rgb_front,204pffNcQbc,204pffNcQbc-8-rgb_front,16.71,17.72,5,again
UNDERSTANDING,87,"Again, the client look down.",train,CH7AviIr0-0_18,CH7AviIr0-0_18-8-rgb_front,CH7AviIr0-0,CH7AviIr0-0-8-rgb_front,104.95,108.49,5,again
UNDERSTANDING,87,"Again, this is another product.",train,D1KcyG3ZgdM_12,D1KcyG3ZgdM_12-8-rgb_front,D1KcyG3ZgdM,D1KcyG3ZgdM-8-rgb_front,49.97,51.37,5,again
UNDERSTANDING,87,"And again, speed it up.",train,5wuZyWxHXD0_10,5wuZyWxHXD0_10-8-rgb_front,5wuZyWxHXD0,5wuZyWxHXD0-8-rgb_front,42.75,45.83,5,again
UNDERSTANDING,87,And repeat this several times.,train,dT5xm3lFdbo_6,dT5xm3lFdbo_6-5-rgb_front,dT5xm3lFdbo,dT5xm3lFdbo-5-rgb_front,24.76,26.16,5,repeat
UNDERSTANDING,87,And then check myself again.,train,e9KEGfUEhMk_11,e9KEGfUEhMk_11-5-rgb_front,e9KEGfUEhMk,e9KEGfUEhMk-5-rgb_front,87.77,89.36,5,again
UNDERSTANDING,87,"And, again, inhale and exhale.",train,1lGojKZsjI4_14,1lGojKZsjI4_14-8-rgb_front,1lGojKZsjI4,1lGojKZsjI4-8-rgb_front,88.25,92.48,5,again
UNDERSTANDING,87,It's nice and green again.,train,16iJ0z4FUqc_29,16iJ0z4FUqc_29-8-rgb_front,16iJ0z4FUqc,16iJ0z4FUqc-8-rgb_front,89.2,90.48,5,again
UNDERSTANDING,87,Now she's completely well again.,train,00Fc7cZX1gM_21,00Fc7cZX1gM_21-5-rgb_front,00Fc7cZX1gM,00Fc7cZX1gM-5-rgb_front,123.43,126.84,5,again
UNDERSTANDING,87,"Once again, a natural resource.",train,5VX_yUTOwcU_6,5VX_yUTOwcU_6-3-rgb_front,5VX_yUTOwcU,5VX_yUTOwcU-3-rgb_front,16.29,17.91,5,again
UNDERSTANDING,87,Press and lift and again.,train,0EjXICFqrKo_36,0EjXICFqrKo_36-8-rgb_front,0EjXICFqrKo,0EjXICFqrKo-8-rgb_front,57.13,59.19,5,again
UNDERSTANDING,87,Repeat it to this side.,train,1d3UApdR58M_8,1d3UApdR58M_8-8-rgb_front,1d3UApdR58M,1d3UApdR58M-8-rgb_front,27.88,29.63,5,repeat
UNDERSTANDING,87,"So again, bid slightly conservatively.",train,CmFW0P_9Tmw_23,CmFW0P_9Tmw_23-8-rgb_front,CmFW0P_9Tmw,CmFW0P_9Tmw-8-rgb_front,157.06,159.92,5,again
UNDERSTANDING,87,So I'll try it again.,train,ah-PM4tolJ4_20,ah-PM4tolJ4_20-5-rgb_front,ah-PM4tolJ4,ah-PM4tolJ4-5-rgb_front,73.81,74.69,5,again
UNDERSTANDING,87,"Again, you hold it in your fingers.",train,5sFOPW5LyA4_22,5sFOPW5LyA4_22-8-rgb_front,5sFOPW5LyA4,5sFOPW5LyA4-8-rgb_front,85.37,86.45,7,again
UNDERSTANDING,87,It ask me again if I need to be there in a specific time?,train,bnIoz-4U3xw_15,bnIoz-4U3xw_15-8-rgb_front,bnIoz-4U3xw,bnIoz-4U3xw-8-rgb_front,95.52,98.56,14,again
UNDERSTANDING,82,I am not doing that again.,train,-fNgnONv_3I_15,-fNgnONv_3I_15-5-rgb_front,-fNgnONv_3I,-fNgnONv_3I-5-rgb_front,100.56,101.39,6,again
UNDERSTANDING,82,"So, I have to roll again.",train,003D1CHLnQs_4,003D1CHLnQs_4-5-rgb_front,003D1CHLnQs,003D1CHLnQs-5-rgb_front,32.77,35.94,6,again
UNDERSTANDING,82,Again we do not recommend any soap.,train,FFwwrRhqSTE_10,FFwwrRhqSTE_10-5-rgb_front,FFwwrRhqSTE,FFwwrRhqSTE-5-rgb_front,50.13,52.37,7,again
UNDERSTANDING,82,Again you are going to spray it.,train,fy64LazcBA4_12,fy64LazcBA4_12-5-rgb_front,fy64LazcBA4,fy64LazcBA4-5-rgb_front,85.11,86.29,7,again
UNDERSTANDING,82,"Again, I got this at Rite Aid.",train,0-bR2rq-qps_25,0-bR2rq-qps_25-5-rgb_front,0-bR2rq-qps,0-bR2rq-qps-5-rgb_front,125.87,127.34,7,again
UNDERSTANDING,82,"Again, you want to keep it natural.",train,3Uu9_GGILmc_17,3Uu9_GGILmc_17-5-rgb_front,3Uu9_GGILmc,3Uu9_GGILmc-5-rgb_front,70.19,71.86,7,again
